Average Workers_Compensation_Costs_(per $100 of payroll),Debt_Service_as_a_Share_of_Tax_Revenue,Estate_Inheritance_Tax_Levied_Flag,GPT_OH_Government_Support,GPT_OH_Large_Customer_Base,GPT_OH_Limited_Financing,GPT_OH_Limited_Tech_n_Infra,GPT_OH_Low_Cost_of_Living,GPT_OH_Low_Pop_Bad_Weather,GPT_OH_Natural_Resources,GPT_OH_Supportive_Community,GPT_OH_Tough_Labor_Market,GPT_OH_Unfavorable_Location,GPT_OH_Various_Downsides,GPT_PCA_dim0,GPT_PCA_dim1,GPT_PCA_dim2,GPT_PCA_dim3,GPT_PCA_dim4,GPT_PCA_dim5,GPT_PCA_dim6,GPT_PCA_dim7,GPT_PCA_dim8,GPT_PCA_dim9,Prev_Yr_Agri_Pct_GDP,Prev_Yr_EduS_Pct_GDP,Prev_Yr_EntS_Pct_GDP,Prev_Yr_FinS_Pct_GDP,Prev_Yr_GoTr_Pct_GDP,Prev_Yr_Gvmt_Pct_GDP,Prev_Yr_Info_Pct_GDP,Prev_Yr_Manu_Pct_GDP,Prev_Yr_Mine_Pct_GDP,Prev_Yr_Retl_Pct_GDP,"Property_Tax_Burden_(per $1,000 of personal income)","Public_Employees_Per_10,000_of_Population_(full-time equivalent)",Recently_Legislated_Tax_Changes,"Remaining_Tax_Burden(per $1,000 of personal income)","Sales_Tax_Burden(per $1,000 of personal income)","State_Liability_System_Survey_(tort litigation treatment, judicial impartiality, etc.)",State_Minimum_Wage_(federal floor is $7.25),Tax_Expenditure_Limits,Top_Marginal_Personal_Income_Tax_Rate,coastline_flag,gpt_ae_pca_0,gpt_ae_pca_1,gpt_ae_pca_2,health_social_pca_0,health_social_pca_1,health_social_pca_2,health_social_pca_3,health_social_pca_4,health_social_pca_5,microbusiness_density,pop_10yr_pct_chg,population_2020,prev_year_access_to_exercise_opportunities,prev_year_adult_obesity,prev_year_air_pollution_particulate_matter,prev_year_alcohol_impaired_driving_deaths,prev_year_dentists,prev_year_diabetes_monitoring,prev_year_drinking_water_violations,prev_year_driving_alone_to_work,prev_year_flu_vaccinations,prev_year_injury_deaths,prev_year_long_commute_driving_alone,prev_year_mental_health_providers,prev_year_preventable_hospital_stays,prev_year_primary_care_physicians,prev_year_severe_housing_problems,prev_year_social_associations,prev_year_uninsured,prev_year_violent_crime,prev_yr_rent_50_2,two_yrs_prior_pct_it_workers
1.7399999999999995,0.0399999999999999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.902832163828349,0.3654671023804216,-0.4526256486759215,-0.5228769702796418,0.0584257919165401,0.2232065053306581,-0.120025203170514,-0.155596658612769,0.3293579576472481,-0.3462706833826225,1.5623463049002495,1.665818245870208,1.0577902941478543,3.3028492586443794,1.022450927702546,2.7504709169861625,0.5653138090500607,2.933324813425374,-1.4271163556401458,1.7029282555214396,32.31,483.1000000000001,-1.53,14.94,20.29,71.20000000000002,7.25,1.0,0.0799999999999999,0.0,1.739426356523184,2.763882282654701,-0.7809157614070351,-1.730806146055019,-1.0239433118914083,-1.6252877522039697,0.7212950733582157,1.3706255889236003,0.0392748640527459,0.9521958005020296,0.8230719377835386,9.652265977087122,0.7000000000000001,0.3399999999999999,6.1000000000000005,0.4800000000000001,7.851661177889265,0.91,0.0,0.7999999999999999,0.2999999999999999,4.477336814478207,0.3799999999999999,6.593044534142437,4712.0,8.948975607841776,-1.9661128563728327,17.5,0.0899999999999999,5.424950017481403,6.672032945461067,0.5877866649021193
0.67,0.0499999999999999,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.4461587939212518,-0.675577309023229,-0.197501118722748,-0.1004547454651458,-0.5792619675134539,-0.0049172668257327,-0.2342749090809282,0.2189066507880877,0.103369132970513,0.4066952853045042,3.248434627109745,2.010894999144726,-inf,2.3580197998821464,-inf,2.403334996094189,0.048790164169432465,2.1377104498038118,-1.9661128563728327,1.316408233655724,27.62,622.0,-5.97,18.57,30.300000000000008,72.60000000000001,7.25,0.0,0.03,0.0,-0.2911813890863151,0.6801970209938276,0.5074534670024136,-3.955165770948957,0.2668599798326932,-1.7203994042011364,-0.3404944033737795,-0.2424489088604328,1.1090140701685671,0.845449579081443,-5.991866244916404,9.249753374333018,0.6399999999999999,0.35,5.299999999999999,0.42,7.170119543449628,0.9299999999999998,0.0,0.7999999999999999,0.5700000000000001,4.30406509320417,0.24,7.05617528410041,4065.0,6.866933284461882,-2.407945608651873,19.9,0.0899999999999999,5.198497031265826,6.672032945461067,0.3364722366212129
1.3100000000000005,0.0499999999999999,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.003372943353243,0.1029183276636567,0.2326023773400556,0.8773428293467868,-0.0864762098621268,-0.2616324963570492,-0.425600458810105,0.0954771119215605,0.1314034578066376,-0.205096925178748,0.14842000511827322,1.378766094699099,0.9707789171582248,2.6864860231863696,-inf,2.3204250111223765,-0.5978370007556205,3.5186840771178223,-inf,1.860974538249528,22.460000000000004,530.0,-2.3799999999999994,15.860000000000005,24.180000000000003,70.89999999999999,7.25,1.0,0.0499999999999999,0.0,-1.5322874919708005,-1.1049171736760492,-1.9190330037163217,-1.337246756762785,0.0333046519655107,0.1080415469243942,-0.6101150260519436,-0.2763990706368189,0.2360713292151021,1.4041568158312059,27.446427308517404,12.284171927513226,0.7000000000000001,0.35,7.599999999999999,0.3199999999999999,8.281470857895167,0.9000000000000002,1.0,0.83,0.5300000000000001,4.204692619390966,0.5,6.966024187106113,5567.0,8.213381737034572,-2.0402208285265555,8.400000000000002,0.14,5.220355825078324,7.164720378771857,0.7884573603642703
1.1999999999999995,0.0499999999999999,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.1713405720122538,0.1701481670275348,0.5540790864194323,-0.1358831184031768,0.4925576922250042,-0.2971351438789023,0.373525742165838,0.2018526171632793,-0.1433103848354933,0.2899348814311394,2.4782176616372036,1.9851308622085946,0.6678293725756552,2.6817062257626083,0.9122827104766165,2.203869120054888,1.1249295969854831,3.0996417369445024,-inf,2.1198634561787513,28.72000000000001,616.3999999999999,0.1999999999999999,19.44,32.59000000000001,61.899999999999984,7.25,1.0,0.0499999999999999,0.0,0.3849007179383195,-0.440945455844035,0.3011351780354222,4.804560559601666,1.7965692158461328,-1.1333226432739556,-0.567350193824572,-0.9899173820432527,-0.2378415725826379,0.2922265680712876,-7.066972190396835,9.789478635924262,0.29,0.4400000000000001,8.900000000000002,0.12,8.4096079807363,0.9000000000000002,0.0,0.79,0.27,4.61512051684126,0.3599999999999999,6.327936783729195,3793.0,8.016317898503415,-1.7719568419318759,17.599999999999998,0.1599999999999999,4.969813299576001,6.52795791762255,-1.609437912434101
2.52,0.0499999999999999,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,-0.9144568792628616,0.1056291821442003,-0.0122706899195166,0.6187979756872305,-0.122113445014345,-0.2148834876901209,0.4022655754872296,0.002431720273049,-0.2141872715681862,-0.0587926458928633,-3.9120230054281513,2.0831845279586703,1.0784095813505903,2.97756830292632,0.4382549309311556,1.8325814637483102,1.578978704949392,2.3504224224082058,-2.659260036932778,1.6639260977181702,51.21,542.0,1.3700000000000003,14.14,17.800000000000004,65.39999999999999,13.0,1.0,0.12,0.0,3.0736820511862,1.0831907612948906,0.6566683643065766,-7.133718279417418,1.5274480327831117,1.9552552781799784,-1.4204706254878083,0.2800689414872602,-0.3362353886063758,2.4393645661391705,-0.3118003016505523,13.104376580489838,0.9499999999999998,0.22,6.0,0.14,6.745236349484363,0.86,1.0,0.7999999999999999,0.58,3.784189633918261,0.4500000000000001,5.857933154483459,2860.0,6.866933284461882,-1.897119984885882,11.0,0.0499999999999999,4.143134726391533,7.4821189235521155,1.2809338454620647
1.25,0.0799999999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.8079078186666568,0.5910011077806382,-0.0908829075303746,0.2387448941916692,-0.3929441125155577,0.0902105450833506,0.4387198870588724,-0.3588279227434694,-0.0864105171914225,0.290953820746315,-3.9120230054281513,2.131796772013764,1.2178757094949275,2.922085733385692,0.7466879474879751,2.382320061012899,1.7065646231648228,2.6693093727857797,-0.8915981192837834,1.873339456220478,30.550000000000008,547.3000000000001,0.07,12.900000000000004,24.199999999999992,70.70000000000002,12.56,3.0,0.0499999999999999,0.0,-1.8749479295450169,-0.2968312694644432,0.7711757389659876,-5.9888494550059095,1.896980238180752,1.0525867062739307,-0.0751307755262793,-0.1329259559766506,0.0119305797510067,2.360626937605204,8.909436167650357,13.276427767794475,0.99,0.21,8.0,0.3399999999999999,6.937314081223682,0.8499999999999998,1.0,0.7800000000000001,0.5199999999999999,4.3694478524670215,0.4400000000000001,5.736572297479192,2063.0,7.081708586105575,-1.9661128563728327,7.799999999999998,0.07,5.537334267018537,7.4673710669175595,1.064710736992428
1.6400000000000003,0.06,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0467545653915417,-0.6412873328414933,-0.0700468961907293,0.2234017033989585,-0.1468389968585721,-0.5409726461116653,-0.0690402831682528,0.2252467534417111,-0.5516202669495104,-0.0992810999606224,0.712949807856125,1.7227665977411037,1.3029127521808397,2.7806808921371173,1.749199854809259,3.2665224783355535,0.5766133643039939,2.045108862599331,-inf,2.241772953597288,27.040000000000003,491.8999999999999,-0.66,12.39,20.47,66.10000000000001,7.25,0.0,0.06,0.0,-2.958435605768165,1.774889897034298,1.086357490620342,3.1684746228273752,0.8211669089575617,-0.7240034567026984,-0.4561584308853415,-2.1394096701683125,0.8233368751333262,0.7204594758564181,1.1652173913043475,10.614450092966075,0.79,0.3799999999999999,9.5,0.0999999999999999,7.779048644925556,0.84,0.0,0.8499999999999998,0.5,4.204692619390966,0.1599999999999999,7.146772179452637,5682.0,7.177782416195197,-1.897119984885882,11.099999999999996,0.1999999999999999,6.336825731146441,6.523562306149512,-0.10536051565782603
1.6400000000000003,0.06,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,-0.0897444943422053,-0.4635515907756354,-0.056460095115139,-0.722185550645933,0.1752906483165808,-0.2883955079993786,0.1771137290912023,-0.1790985920889338,0.1558804677543126,0.0830934943514676,1.7173950539391927,2.6340447877917144,1.0952733874025953,2.593761054700082,1.33500106673234,2.3204250111223765,-0.22314355131420985,2.9107188992270343,-inf,2.4449523342809676,27.040000000000003,491.8999999999999,-0.66,12.39,20.47,66.10000000000001,7.25,0.0,0.06,0.0,-1.9489150732441365,-1.9618946252820832,0.4506699063844714,4.581317248980336,1.0762859349779372,0.0009204964248497,-0.2720017030044951,-0.9446574127158108,0.4364344342858529,0.6886577883019617,-1.0092483852025838,10.202591644652882,0.7199999999999999,0.4500000000000001,9.5,0.1999999999999999,7.630461261783627,0.84,1.0,0.84,0.3599999999999999,4.454347296253507,0.22,7.489970898834801,5999.0,6.937314081223682,-1.7719568419318759,10.400000000000002,0.1899999999999999,6.052089168924417,6.473890696352274,-0.10536051565782603
1.4399999999999995,0.0499999999999999,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.176310816551359,-0.0812674293467579,-0.0117884787630132,0.0249623817898216,-0.1878050798933914,0.236607780797469,-0.2467121383293742,-0.187064099660406,0.2065761437699036,0.0480653744083013,3.3109079103146946,1.3217558399823195,0.11332868530700346,2.454447442303292,-inf,2.022871190191442,0.6471032420585384,-inf,-inf,1.2753628004126085,37.85000000000001,663.6999999999999,-0.0199999999999999,14.680000000000003,23.180000000000003,72.29999999999998,9.0,0.0,0.07,0.0,-2.1156782462912447,-0.0645804235445856,2.057016078678002,-3.028580476460203,0.1647918351109241,-0.8968595550539162,1.3917608480190988,-0.883574934230788,0.134988541836055,0.8167328019396547,-2.5584594222833563,9.271059107010888,0.4900000000000001,0.37,5.299999999999999,0.1299999999999999,8.185907481482324,0.86,1.0,0.75,0.46,4.356708826689592,0.1699999999999999,6.984716320118266,4831.0,7.215239978730097,-2.2072749131897207,12.0,0.11,4.9344739331306915,6.598509028614515,0.47000362924573563
1.2799999999999998,0.0499999999999999,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.7998576113996176,0.4685855656882074,-0.379537244881742,0.1039075235888977,-0.1532242557346604,-0.1043090998251221,-0.0766453936850367,-0.1088633753581533,0.0264575888146141,0.0516418674348361,1.3399886082433792,1.7980728312846466,1.631590717075234,2.95641955616845,0.835080676448612,2.789507292678477,0.23111172096338664,2.5333793032387786,-2.3227878003115663,1.829697308568447,30.579999999999988,529.0,1.8000000000000005,16.400000000000002,14.02,71.29999999999998,11.0,0.0,0.06,0.0,-2.3790636207186773,0.7141768496976028,0.9608122284511124,-3.879424705369,0.1323932228785397,0.149859093950357,-0.8782889804553764,-0.5465458555008286,-0.4587248972918057,1.3529643641791267,2.2647593490304705,11.456450347042212,0.8200000000000002,0.2999999999999999,6.799999999999998,0.2800000000000001,7.047517221357296,0.8900000000000001,1.0,0.8699999999999998,0.5600000000000002,4.418840607796598,0.3399999999999999,5.940171252720432,3639.0,6.620073206530356,-2.2072749131897207,12.2,0.0799999999999999,5.214935757608986,6.914730892718563,0.5306282510621702
1.6900000000000002,0.0499999999999999,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.864029359347042,0.9887809440047212,-0.2843913758484553,-0.1871056349539324,0.9527092663544128,0.5049155624065901,-0.4837096965248078,-0.1180900073051907,0.000124349457266,0.1674958418768879,3.987872317711584,-inf,-1.7147984280919273,1.0715836162801906,-inf,0.989541193613748,-3.9120230054281513,-3.9120230054281513,0.7080357930536959,-0.44628710262841964,35.13,546.8999999999999,-0.0999999999999999,21.329999999999995,0.0,72.5,9.2,0.0,0.07,0.0,-0.9789486511357688,0.5562857728632598,-1.689116808835039,0.7473723497868522,-2.012166228740844,0.3547979790977807,1.1656905320618638,-0.1783126276786313,1.915440082803188,0.21893301945297167,0.851426138782461,7.7702232041587855,0.39,0.37,4.9,1.0,7.757906208351747,0.92,1.0,0.5300000000000001,0.3399999999999999,4.576770711466393,0.12,6.96979066990159,1419.0,7.795646536334594,-1.5606477482646683,16.5,0.1599999999999999,5.799092654460526,6.598509028614515,0.7884573603642703
