Average Workers_Compensation_Costs_(per $100 of payroll),Debt_Service_as_a_Share_of_Tax_Revenue,Estate_Inheritance_Tax_Levied_Flag,GPT_OH_Government_Support,GPT_OH_Large_Customer_Base,GPT_OH_Limited_Financing,GPT_OH_Limited_Tech_n_Infra,GPT_OH_Low_Cost_of_Living,GPT_OH_Low_Pop_Bad_Weather,GPT_OH_Natural_Resources,GPT_OH_Supportive_Community,GPT_OH_Tough_Labor_Market,GPT_OH_Unfavorable_Location,GPT_OH_Various_Downsides,GPT_PCA_dim0,GPT_PCA_dim1,GPT_PCA_dim2,GPT_PCA_dim3,GPT_PCA_dim4,GPT_PCA_dim5,GPT_PCA_dim6,GPT_PCA_dim7,GPT_PCA_dim8,GPT_PCA_dim9,Prev_Yr_Agri_Pct_GDP_log,Prev_Yr_EduS_Pct_GDP_log,Prev_Yr_EntS_Pct_GDP_log,Prev_Yr_FinS_Pct_GDP_log,Prev_Yr_GoTr_Pct_GDP_log,Prev_Yr_Gvmt_Pct_GDP_log,Prev_Yr_Info_Pct_GDP_log,Prev_Yr_Manu_Pct_GDP_log,Prev_Yr_Mine_Pct_GDP_log,Prev_Yr_Retl_Pct_GDP_log,"Property_Tax_Burden_(per $1,000 of personal income)","Public_Employees_Per_10,000_of_Population_(full-time equivalent)",Recently_Legislated_Tax_Changes,"Remaining_Tax_Burden(per $1,000 of personal income)","Sales_Tax_Burden(per $1,000 of personal income)","State_Liability_System_Survey_(tort litigation treatment, judicial impartiality, etc.)",State_Minimum_Wage_(federal floor is $7.25),Tax_Expenditure_Limits,Top_Marginal_Personal_Income_Tax_Rate,coastline_flag,gpt_ae_pca_0,gpt_ae_pca_1,gpt_ae_pca_2,health_social_pca_0,health_social_pca_1,health_social_pca_2,health_social_pca_3,health_social_pca_4,health_social_pca_5,pop_10yr_pct_chg,prev_year_access_to_exercise_opportunities,prev_year_adult_obesity,prev_year_air_pollution_particulate_matter,prev_year_alcohol_impaired_driving_deaths,prev_year_dentists_log,prev_year_diabetes_monitoring,prev_year_drinking_water_violations,prev_year_driving_alone_to_work,prev_year_flu_vaccinations,prev_year_injury_deaths_log,prev_year_long_commute_driving_alone,prev_year_mental_health_providers_log,prev_year_preventable_hospital_stays_log,prev_year_primary_care_physicians_log,prev_year_severe_housing_problems_log,prev_year_social_associations,prev_year_uninsured,prev_year_violent_crime_log,prev_yr_rent_50_2_log,two_yrs_prior_pct_it_workers_log,population_2020_log,microbusiness_density
1.7399999999999995,0.0399999999999999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.902832163828349,0.3654671023804216,-0.4526256486759215,-0.5228769702796418,0.0584257919165401,0.2232065053306581,-0.120025203170514,-0.155596658612769,0.3293579576472481,-0.3462706833826225,1.752672080520008,1.8389610707123492,1.355835153635182,3.338967305126021,1.3297240096314964,2.812410216426453,1.015230679729059,2.9851767596144745,0.2151113796169455,1.8702625307159988,32.31,483.1000000000001,-1.53,14.94,20.29,71.20000000000002,7.25,1.0,0.0799999999999999,0.0,1.739426356523184,2.763882282654701,-0.7809157614070351,-1.730806146055019,-1.0239433118914083,-1.6252877522039697,0.7212950733582157,1.3706255889236003,0.0392748640527459,0.8230719377835386,0.7000000000000001,0.3399999999999999,6.1000000000000005,0.4800000000000001,7.852050207265889,0.91,0.0,0.7999999999999999,0.2999999999999999,4.48863636973214,0.3799999999999999,6.594413459749778,8.45807992692373,8.94910546953925,0.1310282624064042,17.5,0.0899999999999999,5.429345628954441,6.673297967767654,1.0296194171811586,9.652330254766719,2.5913936
0.67,0.0499999999999999,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.4461587939212518,-0.675577309023229,-0.197501118722748,-0.1004547454651458,-0.5792619675134539,-0.0049172668257327,-0.2342749090809282,0.2189066507880877,0.103369132970513,0.4066952853045042,3.2865344733420154,2.136530508663963,0.0,2.448415541205585,0.0,2.4898941912990393,0.7178397931503172,2.2491843162669305,0.1310282624064042,1.5539252025038413,27.62,622.0,-5.97,18.57,30.300000000000008,72.60000000000001,7.25,0.0,0.03,0.0,-0.2911813890863151,0.6801970209938276,0.5074534670024136,-3.955165770948957,0.2668599798326932,-1.7203994042011364,-0.3404944033737795,-0.2424489088604328,1.1090140701685671,-5.991866244916404,0.6399999999999999,0.35,5.299999999999999,0.42,7.170888478512505,0.9299999999999998,0.0,0.7999999999999999,0.5700000000000001,4.31748811353631,0.24,7.057036981697891,8.310414994188292,6.8679744089702925,0.0861776962410522,19.9,0.0899999999999999,5.204006687076795,6.673297967767654,0.8754687373538999,9.249849505070895,2.32902466
1.3100000000000005,0.0499999999999999,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.003372943353243,0.1029183276636567,0.2326023773400556,0.8773428293467868,-0.0864762098621268,-0.2616324963570492,-0.425600458810105,0.0954771119215605,0.1314034578066376,-0.205096925178748,0.7701082216960737,1.603419840108537,1.2919836816486494,2.752386014922262,0.0,2.414126467726953,0.43825493093115514,3.5478917608129588,0.0,2.005525858729668,22.460000000000004,530.0,-2.3799999999999994,15.860000000000005,24.180000000000003,70.89999999999999,7.25,1.0,0.0499999999999999,0.0,-1.5322874919708005,-1.1049171736760492,-1.9190330037163217,-1.337246756762785,0.0333046519655107,0.1080415469243942,-0.6101150260519436,-0.2763990706368189,0.2360713292151021,27.446427308517404,0.7000000000000001,0.35,7.599999999999999,0.3199999999999999,8.281723990411392,0.9000000000000002,1.0,0.83,0.5300000000000001,4.219507705176107,0.5,6.966967138613983,8.624791202014256,8.213652703029998,0.12221763272424911,8.400000000000002,0.14,5.225746673713202,7.165493475060845,1.1631508098056809,12.284176551865528,4.072091769999999
1.1999999999999995,0.0499999999999999,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.1713405720122538,0.1701481670275348,0.5540790864194323,-0.1358831184031768,0.4925576922250042,-0.2971351438789023,0.373525742165838,0.2018526171632793,-0.1433103848354933,0.2899348814311394,2.558776498354456,2.1138429683971687,1.0818051703517282,2.747911734527341,1.249901736214336,2.3085671646715933,1.4060969884160703,3.1437211512674406,0.0,2.2332350148592526,28.72000000000001,616.3999999999999,0.1999999999999999,19.44,32.59000000000001,61.899999999999984,7.25,1.0,0.0499999999999999,0.0,0.3849007179383195,-0.440945455844035,0.3011351780354222,4.804560559601666,1.7965692158461328,-1.1333226432739556,-0.567350193824572,-0.9899173820432527,-0.2378415725826379,-7.066972190396835,0.29,0.4400000000000001,8.900000000000002,0.12,8.409830673087738,0.9000000000000002,0.0,0.79,0.27,4.624972813284271,0.3599999999999999,6.329720905522696,8.24117615049496,8.016647877057803,0.1570037488096647,17.599999999999998,0.1599999999999999,4.976733742420574,6.529418838262226,0.1823215567939546,9.789534672460096,1.33940645
2.52,0.0499999999999999,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,-0.9144568792628616,0.1056291821442003,-0.0122706899195166,0.6187979756872305,-0.122113445014345,-0.2148834876901209,0.4022655754872296,0.002431720273049,-0.2141872715681862,-0.0587926458928633,0.01980262729617951,2.200552367428894,1.3711807233098425,3.027230940613362,0.9360933591703351,1.9810014688665833,1.7664416612437652,2.4414770918606643,0.06765864847381486,1.8373699804801074,51.21,542.0,1.3700000000000003,14.14,17.800000000000004,65.39999999999999,13.0,1.0,0.12,0.0,3.0736820511862,1.0831907612948906,0.6566683643065766,-7.133718279417418,1.5274480327831117,1.9552552781799784,-1.4204706254878083,0.2800689414872602,-0.3362353886063758,-0.3118003016505523,0.9499999999999998,0.22,6.0,0.14,6.7464121285733745,0.86,1.0,0.7999999999999999,0.58,3.8066624897703196,0.4500000000000001,5.860786223465865,7.95892649305011,6.8679744089702925,0.13976194237515863,11.0,0.0499999999999999,4.1588830833596715,7.482681828154651,1.5260563034950496,13.10437861678683,11.4657527
1.25,0.0799999999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.8079078186666568,0.5910011077806382,-0.0908829075303746,0.2387448941916692,-0.3929441125155577,0.0902105450833506,0.4387198870588724,-0.3588279227434694,-0.0864105171914225,0.290953820746315,0.01980262729617951,2.2438960966453663,1.477048724388355,2.974508637102364,1.1346227261911428,2.4706386779902956,1.8733394562204777,2.73631366637507,0.343589704390077,2.0162354657760435,30.550000000000008,547.3000000000001,0.07,12.900000000000004,24.199999999999992,70.70000000000002,12.56,3.0,0.0499999999999999,0.0,-1.8749479295450169,-0.2968312694644432,0.7711757389659876,-5.9888494550059095,1.896980238180752,1.0525867062739307,-0.0751307755262793,-0.1329259559766506,0.0119305797510067,8.909436167650357,0.99,0.21,8.0,0.3399999999999999,6.93828448401696,0.8499999999999998,1.0,0.7800000000000001,0.5199999999999999,4.382026634673881,0.4400000000000001,5.739792912179234,7.6324011266014535,7.0825485693553,0.1310282624064042,7.799999999999998,0.07,5.541263545158426,7.467942332285852,1.3609765531356004,13.27642948222665,10.5975934
1.6400000000000003,0.06,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0467545653915417,-0.6412873328414933,-0.0700468961907293,0.2234017033989585,-0.1468389968585721,-0.5409726461116653,-0.0690402831682528,0.2252467534417111,-0.5516202669495104,-0.0992810999606224,1.1118575154181303,1.88706964903238,1.5432981099295553,2.8408313123360287,1.9095425048844386,3.30395199722332,1.0224509277025458,2.1667653698515115,0.0,2.3427668826268775,27.040000000000003,491.8999999999999,-0.66,12.39,20.47,66.10000000000001,7.25,0.0,0.06,0.0,-2.958435605768165,1.774889897034298,1.086357490620342,3.1684746228273752,0.8211669089575617,-0.7240034567026984,-0.4561584308853415,-2.1394096701683125,0.8233368751333262,1.1652173913043475,0.79,0.3799999999999999,9.5,0.0999999999999999,7.779466967458324,0.84,0.0,0.8499999999999998,0.5,4.219507705176107,0.1599999999999999,7.147559271189454,8.645234541297121,7.1785454837637,0.13976194237515863,11.099999999999996,0.1999999999999999,6.338594078203183,6.525029657843462,0.6418538861723949,10.614474651224404,2.0553773900000003
1.6400000000000003,0.06,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,-0.0897444943422053,-0.4635515907756354,-0.056460095115139,-0.722185550645933,0.1752906483165808,-0.2883955079993786,0.1771137290912023,-0.1790985920889338,0.1558804677543126,0.0830934943514676,1.8825138324965192,2.7033726115510994,1.3837912309017724,2.6658383522929,1.5686159179138452,2.414126467726953,0.587786664902119,2.9637254774189046,0.0,2.528125768907977,27.040000000000003,491.8999999999999,-0.66,12.39,20.47,66.10000000000001,7.25,0.0,0.06,0.0,-1.9489150732441365,-1.9618946252820832,0.4506699063844714,4.581317248980336,1.0762859349779372,0.0009204964248497,-0.2720017030044951,-0.9446574127158108,0.4364344342858529,-1.0092483852025838,0.7199999999999999,0.4500000000000001,9.5,0.1999999999999999,7.630946580890459,0.84,1.0,0.84,0.3599999999999999,4.465908118654584,0.22,7.490529402060711,8.699514748210191,6.93828448401696,0.1570037488096647,10.400000000000002,0.1899999999999999,6.054439346269371,6.47543271670409,0.6418538861723949,10.202628718076802,1.99104134
1.4399999999999995,0.0499999999999999,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.176310816551359,-0.0812674293467579,-0.0117884787630132,0.0249623817898216,-0.1878050798933914,0.236607780797469,-0.2467121383293742,-0.187064099660406,0.2065761437699036,0.0480653744083013,3.346741195866097,1.55814461804655,0.7514160886839212,2.5368663887187113,0.0,2.147100190153651,1.0681530811834012,0.0,0.0,1.5216989981260933,37.85000000000001,663.6999999999999,-0.0199999999999999,14.680000000000003,23.180000000000003,72.29999999999998,9.0,0.0,0.07,0.0,-2.1156782462912447,-0.0645804235445856,2.057016078678002,-3.028580476460203,0.1647918351109241,-0.8968595550539162,1.3917608480190988,-0.883574934230788,0.134988541836055,-2.5584594222833563,0.4900000000000001,0.37,5.299999999999999,0.1299999999999999,8.186185994226083,0.86,1.0,0.75,0.46,4.3694478524670215,0.1699999999999999,6.985641817639208,8.48301573961465,7.215975002651466,0.10436001532424286,12.0,0.11,4.941642422609304,6.5998704992128365,0.9555114450274363,9.271153211372695,2.26309377
1.2799999999999998,0.0499999999999999,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.7998576113996176,0.4685855656882074,-0.379537244881742,0.1039075235888977,-0.1532242557346604,-0.1043090998251221,-0.0766453936850367,-0.1088633753581533,0.0264575888146141,0.0516418674348361,1.5725664376581956,1.951324038899393,1.8102540518642196,3.007117218420554,1.1954364733036495,2.8491445887111473,0.8153648132841944,2.6097756318338696,0.09349034308733876,1.9785156230898753,30.579999999999988,529.0,1.8000000000000005,16.400000000000002,14.02,71.29999999999998,11.0,0.0,0.06,0.0,-2.3790636207186773,0.7141768496976028,0.9608122284511124,-3.8794247053689994,0.1323932228785397,0.149859093950357,-0.8782889804553764,-0.5465458555008286,-0.4587248972918057,2.2647593490304705,0.8200000000000002,0.2999999999999999,6.799999999999998,0.2800000000000001,7.048386408721883,0.8900000000000001,1.0,0.8699999999999998,0.5600000000000002,4.430816798843313,0.3399999999999999,5.942799375126701,8.199738960630786,6.621405651764134,0.10436001532424286,12.2,0.0799999999999999,5.220355825078324,6.915723448631314,0.9932517730102831,11.456460927989102,3.86887731
1.6900000000000002,0.0499999999999999,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.864029359347042,0.9887809440047212,-0.2843913758484553,-0.1871056349539324,0.9527092663544128,0.5049155624065901,-0.4837096965248078,-0.1180900073051907,0.000124349457266,0.1674958418768879,4.006241680667128,0.0,0.16551443847757333,1.3660916538023713,0.0,1.305626458052436,0.01980262729617951,0.01980262729617951,1.1085626195212777,0.494696241836107,35.13,546.8999999999999,-0.0999999999999999,21.329999999999995,0.0,72.5,9.2,0.0,0.07,0.0,-0.9789486511357688,0.5562857728632598,-1.689116808835039,0.7473723497868522,-2.0121662287408437,0.3547979790977807,1.1656905320618638,-0.1783126276786313,1.9154400828031877,0.851426138782461,0.39,0.37,4.9,1.0,7.75833346749091,0.92,1.0,0.5300000000000001,0.3399999999999999,4.58700621536042,0.12,6.970730078143525,7.258412150595307,7.796057974316123,0.1906203596086497,16.5,0.1599999999999999,5.802118375377063,6.5998704992128365,1.1631508098056809,7.7706452341291765,1.2447479
