Average Workers_Compensation_Costs_(per $100 of payroll),Debt_Service_as_a_Share_of_Tax_Revenue,Estate_Inheritance_Tax_Levied_Flag,GPT_OH_Government_Support,GPT_OH_Large_Customer_Base,GPT_OH_Limited_Financing,GPT_OH_Limited_Tech_n_Infra,GPT_OH_Low_Cost_of_Living,GPT_OH_Low_Pop_Bad_Weather,GPT_OH_Natural_Resources,GPT_OH_Supportive_Community,GPT_OH_Tough_Labor_Market,GPT_OH_Unfavorable_Location,GPT_OH_Various_Downsides,GPT_PCA_dim0,GPT_PCA_dim1,GPT_PCA_dim2,GPT_PCA_dim3,GPT_PCA_dim4,GPT_PCA_dim5,GPT_PCA_dim6,GPT_PCA_dim7,GPT_PCA_dim8,GPT_PCA_dim9,Prev_Yr_Agri_Pct_GDP,Prev_Yr_EduS_Pct_GDP,Prev_Yr_EntS_Pct_GDP,Prev_Yr_FinS_Pct_GDP,Prev_Yr_GoTr_Pct_GDP,Prev_Yr_Gvmt_Pct_GDP,Prev_Yr_Info_Pct_GDP,Prev_Yr_Manu_Pct_GDP,Prev_Yr_Mine_Pct_GDP,Prev_Yr_Retl_Pct_GDP,"Property_Tax_Burden_(per $1,000 of personal income)","Public_Employees_Per_10,000_of_Population_(full-time equivalent)",Recently_Legislated_Tax_Changes,"Remaining_Tax_Burden(per $1,000 of personal income)","Sales_Tax_Burden(per $1,000 of personal income)","State_Liability_System_Survey_(tort litigation treatment, judicial impartiality, etc.)",State_Minimum_Wage_(federal floor is $7.25),Tax_Expenditure_Limits,Top_Marginal_Personal_Income_Tax_Rate,coastline_flag,gpt_ae_pca_0,gpt_ae_pca_1,gpt_ae_pca_2,health_social_pca_0,health_social_pca_1,health_social_pca_2,health_social_pca_3,health_social_pca_4,health_social_pca_5,pop_10yr_pct_chg,prev_year_access_to_exercise_opportunities,prev_year_adult_obesity,prev_year_air_pollution_particulate_matter,prev_year_alcohol_impaired_driving_deaths,prev_year_dentists,prev_year_diabetes_monitoring,prev_year_drinking_water_violations,prev_year_driving_alone_to_work,prev_year_flu_vaccinations,prev_year_injury_deaths,prev_year_long_commute_driving_alone,prev_year_mental_health_providers,prev_year_preventable_hospital_stays,prev_year_primary_care_physicians,prev_year_severe_housing_problems,prev_year_social_associations,prev_year_uninsured,prev_year_violent_crime,prev_yr_rent_50_2,two_yrs_prior_pct_it_workers,population_2020,microbusiness_density
1.7399999999999995,0.0399999999999999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.902832163828349,0.3654671023804216,-0.4526256486759215,-0.5228769702796418,0.0584257919165401,0.2232065053306581,-0.120025203170514,-0.155596658612769,0.3293579576472481,-0.3462706833826225,4.769999999999999,5.29,2.8799999999999994,27.19,2.7800000000000007,15.650000000000004,1.7600000000000005,18.79,0.24,5.490000000000001,32.31,483.1000000000001,-1.53,14.94,20.29,71.20000000000002,7.25,1.0,0.0799999999999999,0.0,1.739426356523184,2.763882282654701,-0.7809157614070351,-1.730806146055019,-1.0239433118914083,-1.6252877522039697,0.7212950733582157,1.3706255889236003,0.0392748640527459,0.8230719377835386,0.7000000000000001,0.3399999999999999,6.1000000000000005,0.4800000000000001,2570.0,0.91,0.0,0.7999999999999999,0.2999999999999999,88.0,0.3799999999999999,730.0,4712.0,7700.0,0.14,17.5,0.0899999999999999,227.0,790.0,1.8000000000000005,15557.0,2.5913936
0.67,0.0499999999999999,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.4461587939212518,-0.675577309023229,-0.197501118722748,-0.1004547454651458,-0.5792619675134539,-0.0049172668257327,-0.2342749090809282,0.2189066507880877,0.103369132970513,0.4066952853045042,25.75,7.47,0.0,10.57,0.0,11.06,1.0500000000000005,8.480000000000002,0.14,3.729999999999999,27.62,622.0,-5.97,18.57,30.300000000000008,72.60000000000001,7.25,0.0,0.03,0.0,-0.2911813890863151,0.6801970209938276,0.5074534670024136,-3.955165770948957,0.2668599798326932,-1.7203994042011364,-0.3404944033737795,-0.2424489088604328,1.1090140701685671,-5.991866244916404,0.6399999999999999,0.35,5.299999999999999,0.42,1300.0,0.9299999999999998,0.0,0.7999999999999999,0.5700000000000001,74.0,0.24,1160.0,4065.0,960.0,0.0899999999999999,19.9,0.0899999999999999,181.0,790.0,1.4,10402.0,2.32902466
1.3100000000000005,0.0499999999999999,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.003372943353243,0.1029183276636567,0.2326023773400556,0.8773428293467868,-0.0864762098621268,-0.2616324963570492,-0.425600458810105,0.0954771119215605,0.1314034578066376,-0.205096925178748,1.16,3.9699999999999993,2.64,14.680000000000003,0.0,10.18,0.5499999999999999,33.74,0.0,6.43,22.460000000000004,530.0,-2.3799999999999994,15.860000000000005,24.180000000000003,70.89999999999999,7.25,1.0,0.0499999999999999,0.0,-1.5322874919708005,-1.1049171736760492,-1.9190330037163217,-1.337246756762785,0.0333046519655107,0.1080415469243942,-0.6101150260519436,-0.2763990706368189,0.2360713292151021,27.446427308517404,0.7000000000000001,0.35,7.599999999999999,0.3199999999999999,3950.0,0.9000000000000002,1.0,0.83,0.5300000000000001,67.0,0.5,1060.0,5567.0,3690.0,0.1299999999999999,8.400000000000002,0.14,185.0,1293.0,2.2,216246.0,4.072091769999999
1.1999999999999995,0.0499999999999999,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.1713405720122538,0.1701481670275348,0.5540790864194323,-0.1358831184031768,0.4925576922250042,-0.2971351438789023,0.373525742165838,0.2018526171632793,-0.1433103848354933,0.2899348814311394,11.92,7.28,1.9499999999999995,14.610000000000005,2.4900000000000007,9.06,3.08,22.19,0.0,8.33,28.72000000000001,616.3999999999999,0.1999999999999999,19.44,32.59000000000001,61.899999999999984,7.25,1.0,0.0499999999999999,0.0,0.3849007179383195,-0.440945455844035,0.3011351780354222,4.804560559601666,1.7965692158461328,-1.1333226432739556,-0.567350193824572,-0.9899173820432527,-0.2378415725826379,-7.066972190396835,0.29,0.4400000000000001,8.900000000000002,0.12,4490.0,0.9000000000000002,0.0,0.79,0.27,101.0,0.3599999999999999,560.0,3793.0,3030.0,0.1699999999999999,17.599999999999998,0.1599999999999999,144.0,684.0,0.1999999999999999,17845.0,1.33940645
2.52,0.0499999999999999,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,-0.9144568792628616,0.1056291821442003,-0.0122706899195166,0.6187979756872305,-0.122113445014345,-0.2148834876901209,0.4022655754872296,0.002431720273049,-0.2141872715681862,-0.0587926458928633,0.0199999999999999,8.03,2.94,19.64,1.5500000000000005,6.25,4.8500000000000005,10.489999999999998,0.07,5.28,51.21,542.0,1.3700000000000003,14.14,17.800000000000004,65.39999999999999,13.0,1.0,0.12,0.0,3.0736820511862,1.0831907612948906,0.6566683643065766,-7.133718279417418,1.5274480327831117,1.9552552781799784,-1.4204706254878083,0.2800689414872602,-0.3362353886063758,-0.3118003016505523,0.9499999999999998,0.22,6.0,0.14,850.0,0.86,1.0,0.7999999999999999,0.58,44.0,0.4500000000000001,350.0,2860.0,960.0,0.1499999999999999,11.0,0.0499999999999999,63.0,1776.0,3.600000000000001,491087.0,11.4657527
1.25,0.0799999999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.8079078186666568,0.5910011077806382,-0.0908829075303746,0.2387448941916692,-0.3929441125155577,0.0902105450833506,0.4387198870588724,-0.3588279227434694,-0.0864105171914225,0.290953820746315,0.0199999999999999,8.430000000000001,3.3800000000000003,18.579999999999995,2.11,10.83,5.509999999999999,14.430000000000003,0.4100000000000001,6.510000000000001,30.550000000000008,547.3000000000001,0.07,12.900000000000004,24.199999999999992,70.70000000000002,12.56,3.0,0.0499999999999999,0.0,-1.8749479295450169,-0.2968312694644432,0.7711757389659876,-5.9888494550059095,1.896980238180752,1.0525867062739307,-0.0751307755262793,-0.1329259559766506,0.0119305797510067,8.909436167650357,0.99,0.21,8.0,0.3399999999999999,1030.0,0.8499999999999998,1.0,0.7800000000000001,0.5199999999999999,79.0,0.4400000000000001,310.0,2063.0,1190.0,0.14,7.799999999999998,0.07,254.0,1750.0,2.899999999999999,583283.0,10.5975934
1.6400000000000003,0.06,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0467545653915417,-0.6412873328414933,-0.0700468961907293,0.2234017033989585,-0.1468389968585721,-0.5409726461116653,-0.0690402831682528,0.2252467534417111,-0.5516202669495104,-0.0992810999606224,2.04,5.6000000000000005,3.68,16.13,5.75,26.22,1.7800000000000002,7.730000000000003,0.0,9.409999999999998,27.040000000000003,491.8999999999999,-0.66,12.39,20.47,66.10000000000001,7.25,0.0,0.06,0.0,-2.958435605768165,1.774889897034298,1.086357490620342,3.1684746228273752,0.8211669089575617,-0.7240034567026984,-0.4561584308853415,-2.1394096701683125,0.8233368751333262,1.1652173913043475,0.79,0.3799999999999999,9.5,0.0999999999999999,2390.0,0.84,0.0,0.8499999999999998,0.5,67.0,0.1599999999999999,1270.0,5682.0,1310.0,0.1499999999999999,11.099999999999996,0.1999999999999999,565.0,681.0,0.9000000000000002,40719.0,2.0553773900000003
1.6400000000000003,0.06,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,-0.0897444943422053,-0.4635515907756354,-0.056460095115139,-0.722185550645933,0.1752906483165808,-0.2883955079993786,0.1771137290912023,-0.1790985920889338,0.1558804677543126,0.0830934943514676,5.57,13.930000000000003,2.9900000000000007,13.379999999999995,3.8,10.18,0.7999999999999999,18.37,0.0,11.53,27.040000000000003,491.8999999999999,-0.66,12.39,20.47,66.10000000000001,7.25,0.0,0.06,0.0,-1.9489150732441365,-1.9618946252820832,0.4506699063844714,4.581317248980336,1.0762859349779372,0.0009204964248497,-0.2720017030044951,-0.9446574127158108,0.4364344342858529,-1.0092483852025838,0.7199999999999999,0.4500000000000001,9.5,0.1999999999999999,2060.0,0.84,1.0,0.84,0.3599999999999999,86.0,0.22,1790.0,5999.0,1030.0,0.1699999999999999,10.400000000000002,0.1899999999999999,425.0,648.0,0.9000000000000002,26973.0,1.99104134
1.4399999999999995,0.0499999999999999,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.176310816551359,-0.0812674293467579,-0.0117884787630132,0.0249623817898216,-0.1878050798933914,0.236607780797469,-0.2467121383293742,-0.187064099660406,0.2065761437699036,0.0480653744083013,27.410000000000007,3.75,1.1200000000000003,11.64,0.0,7.560000000000001,1.91,0.0,0.0,3.5799999999999987,37.85000000000001,663.6999999999999,-0.0199999999999999,14.680000000000003,23.180000000000003,72.29999999999998,9.0,0.0,0.07,0.0,-2.1156782462912447,-0.0645804235445856,2.057016078678002,-3.028580476460203,0.1647918351109241,-0.8968595550539162,1.3917608480190988,-0.883574934230788,0.134988541836055,-2.5584594222833563,0.4900000000000001,0.37,5.299999999999999,0.1299999999999999,3590.0,0.86,1.0,0.75,0.46,78.0,0.1699999999999999,1080.0,4831.0,1360.0,0.11,12.0,0.11,139.0,734.0,1.6,10626.0,2.26309377
1.2799999999999998,0.0499999999999999,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.7998576113996176,0.4685855656882074,-0.379537244881742,0.1039075235888977,-0.1532242557346604,-0.1043090998251221,-0.0766453936850367,-0.1088633753581533,0.0264575888146141,0.0516418674348361,3.819,6.037999999999998,5.112000000000001,19.228999999999992,2.305,16.272999999999996,1.26,12.596000000000002,0.0979999999999999,6.231999999999999,30.579999999999988,529.0,1.8000000000000005,16.400000000000002,14.02,71.29999999999998,11.0,0.0,0.06,0.0,-2.3790636207186773,0.7141768496976028,0.9608122284511124,-3.8794247053689994,0.1323932228785397,0.149859093950357,-0.8782889804553764,-0.5465458555008286,-0.4587248972918057,2.2647593490304705,0.8200000000000002,0.2999999999999999,6.799999999999998,0.2800000000000001,1150.0,0.8900000000000001,1.0,0.8699999999999998,0.5600000000000002,83.0,0.3399999999999999,380.0,3639.0,750.0,0.11,12.2,0.0799999999999999,184.0,1007.0,1.6999999999999995,94509.0,3.86887731
1.6900000000000002,0.0499999999999999,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.864029359347042,0.9887809440047212,-0.2843913758484553,-0.1871056349539324,0.9527092663544128,0.5049155624065901,-0.4837096965248078,-0.1180900073051907,0.000124349457266,0.1674958418768879,53.94,0.0,0.1799999999999999,2.9200000000000004,0.0,2.690000000000001,0.0199999999999999,0.0199999999999999,2.03,0.6399999999999999,35.13,546.8999999999999,-0.0999999999999999,21.329999999999995,0.0,72.5,9.2,0.0,0.07,0.0,-0.9789486511357688,0.5562857728632598,-1.689116808835039,0.7473723497868522,-2.0121662287408437,0.3547979790977807,1.1656905320618638,-0.1783126276786313,1.9154400828031877,0.851426138782461,0.39,0.37,4.9,1.0,2340.0,0.92,1.0,0.5300000000000001,0.3399999999999999,97.2,0.12,1064.0,1419.0,2430.0,0.21,16.5,0.1599999999999999,330.0,734.0,2.2,2369.0,1.2447479
1.41,0.0499999999999999,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.947108494782098,-0.0539933639130468,-0.0696378220636737,0.4052907298045109,0.4993002374761764,-0.0045484460104014,-0.0592852992345539,-0.2098114123963297,0.1211900651720761,-0.2632854767152306,24.34,3.2,1.07,12.05,3.32,21.47,0.0,3.41,0.0,9.760000000000002,27.96,415.8999999999999,-0.1899999999999999,18.22,27.680000000000003,62.29999999999999,10.0,2.0,0.0,0.0,-1.2072153251388418,0.1386846644252735,-0.3420666320265317,2.78179542043924,-2.795814695916552,0.4351695182158264,-1.110230789101341,-0.244652799865187,1.357663447296838,-3.71211261210126,0.14,0.3399999999999999,7.599999999999999,0.23,4444.0,0.8499999999999998,0.0,0.8800000000000002,0.31,98.0,0.46,8420.0,7457.0,8730.0,0.1499999999999999,14.900000000000004,0.1899999999999999,199.0,874.0,0.2999999999999999,8482.0,0.962349176
1.9499999999999995,0.06,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.330367496194688,0.4912807423160172,-0.5117495095973063,0.3210480182662759,-0.5736507916350998,0.166202058487511,0.2795217877554772,0.3349632779308625,0.1444070226983223,0.0209553690752254,0.0,2.7800000000000007,1.68,14.849999999999996,2.7,4.57,2.870000000000001,45.95999999999999,0.1299999999999999,5.420000000000001,19.64,572.6000000000001,-0.12,16.460000000000004,37.40999999999999,60.0,7.25,2.0,0.03,0.0,-1.661427497497829,-0.7178606027945373,-0.5746016526548317,-2.098566776794212,1.0532607187701073,0.4883866311040181,-1.2415129713962123,0.1608201627961551,-0.2306955750070594,19.25130220401505,0.7300000000000001,0.35,10.099999999999998,0.3599999999999999,3250.0,0.84,1.0,0.86,0.5,67.0,0.5,970.0,4498.0,2440.0,0.11,5.200000000000001,0.07,337.0,1087.0,2.1000000000000005,128665.0,3.92339637
